"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell290","SeuratProject",67150,8713,"Cell290","Batch1","Group1",66732.2258737806,"0","0"
"Cell291","SeuratProject",68072,8774,"Cell291","Batch1","Group1",67841.0506761967,"0","0"
"Cell292","SeuratProject",60552,8383,"Cell292","Batch1","Group1",61401.6939003539,"0","0"
"Cell293","SeuratProject",70025,8844,"Cell293","Batch1","Group3",69536.9504130973,"2","2"
"Cell294","SeuratProject",56681,8098,"Cell294","Batch1","Group1",55946.0035121381,"0","0"
"Cell295","SeuratProject",58687,8163,"Cell295","Batch1","Group3",58245.5909567416,"2","2"
"Cell296","SeuratProject",66086,8558,"Cell296","Batch1","Group3",65329.1826688686,"2","2"
"Cell297","SeuratProject",42700,7042,"Cell297","Batch1","Group1",42192.2585930238,"0","0"
"Cell298","SeuratProject",66464,8612,"Cell298","Batch1","Group1",67244.6366636196,"0","0"
"Cell299","SeuratProject",41236,6932,"Cell299","Batch1","Group1",40957.8512295946,"0","0"
"Cell300","SeuratProject",78756,9334,"Cell300","Batch1","Group4",78743.7090006586,"3","3"
"Cell301","SeuratProject",65668,8744,"Cell301","Batch1","Group2",66075.228064575,"1","1"
"Cell302","SeuratProject",67013,8747,"Cell302","Batch1","Group1",67595.2107186731,"0","0"
"Cell303","SeuratProject",41132,6870,"Cell303","Batch1","Group1",40704.075894148,"0","0"
"Cell304","SeuratProject",68407,8716,"Cell304","Batch1","Group3",68394.488376044,"2","2"
"Cell305","SeuratProject",74175,9110,"Cell305","Batch1","Group2",73508.6458477096,"1","1"
"Cell306","SeuratProject",71441,8969,"Cell306","Batch1","Group1",72033.0808384185,"0","0"
"Cell307","SeuratProject",73661,9065,"Cell307","Batch1","Group2",73465.9221227704,"1","1"
"Cell308","SeuratProject",64655,8605,"Cell308","Batch1","Group3",65156.3413038831,"2","2"
"Cell309","SeuratProject",70176,8918,"Cell309","Batch1","Group1",70187.0992586563,"0","0"
"Cell310","SeuratProject",56961,8105,"Cell310","Batch1","Group1",56897.734235056,"0","0"
"Cell311","SeuratProject",64188,8533,"Cell311","Batch1","Group2",64060.3209949274,"1","1"
"Cell312","SeuratProject",62491,8516,"Cell312","Batch1","Group3",62319.0908950634,"2","2"
"Cell313","SeuratProject",57435,8123,"Cell313","Batch1","Group3",57679.3825530424,"2","2"
"Cell314","SeuratProject",31800,5965,"Cell314","Batch1","Group2",31620.7825425355,"1","1"
"Cell315","SeuratProject",56450,8096,"Cell315","Batch1","Group1",55947.3456428895,"0","0"
"Cell316","SeuratProject",69475,8908,"Cell316","Batch1","Group2",69048.9054115313,"1","1"
"Cell317","SeuratProject",59289,8233,"Cell317","Batch1","Group3",59967.6836026557,"2","2"
"Cell318","SeuratProject",45467,7319,"Cell318","Batch1","Group4",45542.0935612808,"3","3"
"Cell319","SeuratProject",62074,8484,"Cell319","Batch1","Group4",61768.2237025233,"3","3"
"Cell320","SeuratProject",52538,7822,"Cell320","Batch1","Group1",52385.9520354465,"0","0"
"Cell321","SeuratProject",55385,7918,"Cell321","Batch1","Group2",54624.3673729621,"1","1"
"Cell322","SeuratProject",56964,8009,"Cell322","Batch1","Group3",56382.1498430916,"2","2"
"Cell323","SeuratProject",50213,7473,"Cell323","Batch1","Group3",49817.8714353499,"2","2"
"Cell324","SeuratProject",65750,8654,"Cell324","Batch1","Group1",66030.2971175611,"0","0"
"Cell325","SeuratProject",62883,8442,"Cell325","Batch1","Group1",63638.6764219457,"0","0"
"Cell326","SeuratProject",53533,7784,"Cell326","Batch1","Group1",52793.6296697593,"0","0"
"Cell327","SeuratProject",70154,8905,"Cell327","Batch1","Group1",70003.6406174897,"0","0"
"Cell328","SeuratProject",39673,6922,"Cell328","Batch1","Group2",40045.9088262987,"1","1"
"Cell329","SeuratProject",68930,8797,"Cell329","Batch1","Group4",68510.9015221859,"3","3"
"Cell330","SeuratProject",49330,7620,"Cell330","Batch1","Group1",49701.9183904026,"0","0"
"Cell331","SeuratProject",58867,8230,"Cell331","Batch1","Group2",59418.0533687788,"1","1"
"Cell332","SeuratProject",80110,9398,"Cell332","Batch1","Group1",81241.6231328253,"0","0"
"Cell333","SeuratProject",68082,8742,"Cell333","Batch1","Group1",68241.1810560327,"0","0"
"Cell334","SeuratProject",52588,7786,"Cell334","Batch1","Group1",53200.2386828707,"0","0"
"Cell335","SeuratProject",89516,9783,"Cell335","Batch1","Group3",89707.3244270998,"2","2"
"Cell336","SeuratProject",49219,7541,"Cell336","Batch1","Group1",49258.6560022162,"0","0"
"Cell337","SeuratProject",53431,7815,"Cell337","Batch1","Group1",53043.5474243451,"0","0"
"Cell338","SeuratProject",80791,9399,"Cell338","Batch1","Group1",80172.6551672266,"0","0"
"Cell339","SeuratProject",63465,8454,"Cell339","Batch1","Group3",63066.1667699992,"2","2"
"Cell340","SeuratProject",64935,8629,"Cell340","Batch1","Group4",65507.9884303479,"3","3"
"Cell341","SeuratProject",53597,7900,"Cell341","Batch1","Group1",53749.3614503929,"0","0"
"Cell342","SeuratProject",55924,7950,"Cell342","Batch1","Group1",56383.8519778126,"0","0"
"Cell343","SeuratProject",68856,8756,"Cell343","Batch1","Group2",68522.7420975437,"1","1"
"Cell344","SeuratProject",72078,8934,"Cell344","Batch1","Group1",72308.6253153782,"0","0"
"Cell345","SeuratProject",53136,7821,"Cell345","Batch1","Group1",52571.4226893703,"0","0"
"Cell346","SeuratProject",52097,7641,"Cell346","Batch1","Group3",52176.9276897565,"2","2"
"Cell347","SeuratProject",58438,8187,"Cell347","Batch1","Group3",58434.7632451803,"2","2"
"Cell348","SeuratProject",63018,8494,"Cell348","Batch1","Group1",63618.4653656273,"0","0"
"Cell349","SeuratProject",55405,7955,"Cell349","Batch1","Group1",55704.3327419612,"0","0"
"Cell350","SeuratProject",80674,9482,"Cell350","Batch1","Group1",80482.2229529343,"0","0"
"Cell351","SeuratProject",50096,7693,"Cell351","Batch1","Group3",49943.5405416796,"1","1"
"Cell352","SeuratProject",41938,7011,"Cell352","Batch1","Group4",42036.4360294294,"3","3"
"Cell353","SeuratProject",63144,8455,"Cell353","Batch1","Group3",63410.0540119405,"2","2"
"Cell354","SeuratProject",44651,7146,"Cell354","Batch1","Group2",44487.1943875355,"1","1"
"Cell355","SeuratProject",61872,8335,"Cell355","Batch1","Group3",62038.2559381038,"1","1"
"Cell356","SeuratProject",62733,8475,"Cell356","Batch1","Group3",63477.2973261485,"2","2"
"Cell357","SeuratProject",43551,7151,"Cell357","Batch1","Group1",43993.5817186475,"0","0"
"Cell358","SeuratProject",63523,8544,"Cell358","Batch1","Group4",64337.1859467232,"3","3"
"Cell359","SeuratProject",50445,7628,"Cell359","Batch1","Group3",50026.9712723011,"2","2"
"Cell360","SeuratProject",49957,7635,"Cell360","Batch1","Group1",50338.7936881892,"0","0"
"Cell361","SeuratProject",47690,7472,"Cell361","Batch1","Group1",48354.3875376024,"0","0"
"Cell362","SeuratProject",45554,7266,"Cell362","Batch1","Group2",46036.251560395,"1","1"
"Cell363","SeuratProject",74659,9040,"Cell363","Batch1","Group1",75665.1250615058,"0","0"
"Cell364","SeuratProject",55496,7931,"Cell364","Batch1","Group2",55401.4953271135,"1","1"
"Cell365","SeuratProject",45701,7205,"Cell365","Batch1","Group2",45697.815318659,"1","1"
"Cell366","SeuratProject",66111,8567,"Cell366","Batch1","Group1",65975.169138377,"0","0"
"Cell367","SeuratProject",58795,8287,"Cell367","Batch1","Group2",58862.27094651,"1","1"
"Cell368","SeuratProject",84967,9709,"Cell368","Batch1","Group2",84392.4612146645,"1","1"
"Cell369","SeuratProject",49657,7578,"Cell369","Batch1","Group4",49524.8151594635,"3","3"
"Cell370","SeuratProject",82121,9406,"Cell370","Batch1","Group1",82187.6689497925,"0","0"
"Cell371","SeuratProject",69196,8813,"Cell371","Batch1","Group2",69891.5201085906,"1","1"
"Cell372","SeuratProject",68343,8867,"Cell372","Batch1","Group4",68773.049318167,"3","3"
"Cell373","SeuratProject",31869,5965,"Cell373","Batch1","Group4",31656.4548668542,"3","3"
"Cell374","SeuratProject",59145,8196,"Cell374","Batch1","Group1",59093.640686687,"0","0"
"Cell375","SeuratProject",59517,8244,"Cell375","Batch1","Group3",59825.0039962804,"2","2"
"Cell376","SeuratProject",82077,9549,"Cell376","Batch1","Group4",81831.4512855045,"3","3"
"Cell377","SeuratProject",59414,8269,"Cell377","Batch1","Group1",59699.7687448952,"0","0"
"Cell378","SeuratProject",61643,8390,"Cell378","Batch1","Group1",61289.3829670793,"0","0"
"Cell379","SeuratProject",56651,8036,"Cell379","Batch1","Group1",56866.5069831635,"0","0"
"Cell380","SeuratProject",57001,8039,"Cell380","Batch1","Group4",56253.1179980494,"3","3"
"Cell381","SeuratProject",55324,7980,"Cell381","Batch1","Group2",55447.4805810004,"1","1"
"Cell382","SeuratProject",40387,6796,"Cell382","Batch1","Group1",39883.9780077458,"0","0"
"Cell383","SeuratProject",64927,8565,"Cell383","Batch1","Group1",65550.4347487797,"0","0"
"Cell384","SeuratProject",65484,8495,"Cell384","Batch1","Group1",65032.7913102477,"0","0"
"Cell385","SeuratProject",63514,8488,"Cell385","Batch1","Group1",63759.9121232553,"0","0"
"Cell386","SeuratProject",64033,8539,"Cell386","Batch1","Group2",64674.1568591837,"1","1"
"Cell387","SeuratProject",80552,9346,"Cell387","Batch1","Group1",79755.5045978747,"0","0"
"Cell388","SeuratProject",53834,7825,"Cell388","Batch1","Group4",53715.1982060975,"3","3"
"Cell389","SeuratProject",53764,7843,"Cell389","Batch1","Group4",53974.1666672737,"3","3"
"Cell390","SeuratProject",48259,7495,"Cell390","Batch1","Group1",48302.1601974164,"0","0"
"Cell391","SeuratProject",69301,8728,"Cell391","Batch1","Group3",68221.3512816356,"2","2"
"Cell392","SeuratProject",70617,8878,"Cell392","Batch1","Group1",70516.5647816034,"0","0"
"Cell393","SeuratProject",53720,7818,"Cell393","Batch1","Group3",52760.5237109717,"2","2"
"Cell394","SeuratProject",51707,7698,"Cell394","Batch1","Group3",52018.0644832304,"2","2"
"Cell395","SeuratProject",86059,9622,"Cell395","Batch1","Group1",86060.2431509032,"0","0"
"Cell396","SeuratProject",70888,8931,"Cell396","Batch1","Group2",71498.7454388824,"1","1"
"Cell397","SeuratProject",50808,7717,"Cell397","Batch1","Group1",50644.231032127,"0","0"
"Cell398","SeuratProject",50887,7610,"Cell398","Batch1","Group1",50848.1112635155,"0","0"
"Cell399","SeuratProject",74306,9184,"Cell399","Batch1","Group2",73812.85432626,"1","1"
"Cell400","SeuratProject",52372,7801,"Cell400","Batch1","Group1",52927.6520476035,"0","0"
"Cell401","SeuratProject",69708,8829,"Cell401","Batch1","Group1",70012.8520163968,"0","0"
"Cell402","SeuratProject",54238,7940,"Cell402","Batch1","Group3",54655.5086454215,"2","2"
"Cell403","SeuratProject",45779,7257,"Cell403","Batch1","Group1",45454.0967275738,"0","0"
"Cell404","SeuratProject",72077,9074,"Cell404","Batch1","Group1",72604.2494409875,"0","0"
"Cell405","SeuratProject",57237,8038,"Cell405","Batch1","Group4",57152.7777123105,"3","3"
"Cell406","SeuratProject",87202,9718,"Cell406","Batch1","Group4",86803.983155452,"3","3"
"Cell407","SeuratProject",50771,7612,"Cell407","Batch1","Group1",51436.4827057783,"0","0"
"Cell408","SeuratProject",72996,8977,"Cell408","Batch1","Group1",72203.486609828,"0","0"
"Cell409","SeuratProject",65831,8747,"Cell409","Batch1","Group2",66335.7818225476,"1","1"
"Cell410","SeuratProject",69178,8914,"Cell410","Batch1","Group1",68533.641634583,"0","0"
"Cell411","SeuratProject",68234,8778,"Cell411","Batch1","Group3",68056.595193042,"2","2"
"Cell412","SeuratProject",58520,8249,"Cell412","Batch1","Group2",58817.5232163553,"1","1"
"Cell413","SeuratProject",73878,9092,"Cell413","Batch1","Group2",74019.1373577893,"1","1"
"Cell414","SeuratProject",59090,8183,"Cell414","Batch1","Group2",58814.8867363563,"1","1"
"Cell415","SeuratProject",41788,6944,"Cell415","Batch1","Group1",41829.6448904236,"0","0"
"Cell416","SeuratProject",49740,7544,"Cell416","Batch1","Group4",49909.1208272118,"3","3"
"Cell417","SeuratProject",59086,8310,"Cell417","Batch1","Group3",59806.5850350919,"2","2"
"Cell418","SeuratProject",69357,8872,"Cell418","Batch1","Group4",70215.0432749213,"3","3"
"Cell419","SeuratProject",53525,7852,"Cell419","Batch1","Group1",53550.4935708593,"0","0"
"Cell420","SeuratProject",81648,9509,"Cell420","Batch1","Group2",81729.3916075447,"1","1"
"Cell421","SeuratProject",54531,7861,"Cell421","Batch1","Group3",53723.7945079945,"2","2"
"Cell422","SeuratProject",57410,8100,"Cell422","Batch1","Group1",57709.1769963122,"0","0"
"Cell423","SeuratProject",58857,8304,"Cell423","Batch1","Group3",58629.1788037265,"2","2"
"Cell424","SeuratProject",42372,6955,"Cell424","Batch1","Group2",42145.3292906235,"1","1"
"Cell425","SeuratProject",66219,8741,"Cell425","Batch1","Group2",66126.7338724973,"1","1"
"Cell426","SeuratProject",66479,8625,"Cell426","Batch1","Group2",66931.567502045,"1","1"
"Cell427","SeuratProject",52695,7666,"Cell427","Batch1","Group1",52676.9531734705,"0","0"
"Cell428","SeuratProject",53337,7814,"Cell428","Batch1","Group1",53530.9585661295,"0","0"
"Cell429","SeuratProject",62279,8333,"Cell429","Batch1","Group3",62135.9750100513,"2","2"
"Cell430","SeuratProject",70589,8932,"Cell430","Batch1","Group2",71081.9148078695,"1","1"
"Cell431","SeuratProject",52677,7746,"Cell431","Batch1","Group1",52994.9699646327,"0","0"
"Cell432","SeuratProject",61394,8325,"Cell432","Batch1","Group1",61337.8503348326,"0","0"
"Cell433","SeuratProject",52687,7756,"Cell433","Batch1","Group1",52267.2523495963,"0","0"
"Cell434","SeuratProject",62540,8425,"Cell434","Batch1","Group3",63203.5743050891,"2","2"
"Cell435","SeuratProject",69694,8794,"Cell435","Batch1","Group2",68890.8166414855,"1","1"
"Cell436","SeuratProject",60923,8413,"Cell436","Batch1","Group2",61425.8803355974,"1","1"
"Cell437","SeuratProject",58582,8178,"Cell437","Batch1","Group1",58527.3271901399,"0","0"
"Cell438","SeuratProject",62681,8428,"Cell438","Batch1","Group4",62463.3527928723,"3","3"
"Cell439","SeuratProject",58241,8197,"Cell439","Batch1","Group4",58557.372840966,"3","3"
"Cell440","SeuratProject",50597,7648,"Cell440","Batch1","Group4",50781.4187721823,"3","3"
"Cell441","SeuratProject",36614,6458,"Cell441","Batch1","Group1",36993.6096782907,"0","0"
"Cell442","SeuratProject",50128,7647,"Cell442","Batch1","Group1",50397.6388550928,"0","0"
"Cell443","SeuratProject",60142,8354,"Cell443","Batch1","Group1",60335.614770173,"0","0"
"Cell444","SeuratProject",81876,9472,"Cell444","Batch1","Group4",81901.9098832104,"3","3"
"Cell445","SeuratProject",61317,8300,"Cell445","Batch1","Group3",61230.5503507236,"2","2"
"Cell446","SeuratProject",60198,8217,"Cell446","Batch1","Group1",59939.0960933859,"0","0"
"Cell447","SeuratProject",70040,8831,"Cell447","Batch1","Group1",69768.8453096236,"0","0"
"Cell448","SeuratProject",38025,6576,"Cell448","Batch1","Group3",38729.3566506163,"2","2"
"Cell449","SeuratProject",68461,8828,"Cell449","Batch1","Group1",68665.0066505495,"0","0"
"Cell450","SeuratProject",93965,9999,"Cell450","Batch1","Group3",93394.2569188347,"2","2"
"Cell451","SeuratProject",63622,8608,"Cell451","Batch1","Group2",63459.8113257095,"1","1"
"Cell452","SeuratProject",53628,7908,"Cell452","Batch1","Group4",53336.7687798012,"3","3"
"Cell453","SeuratProject",46726,7291,"Cell453","Batch1","Group2",46826.0266481827,"1","1"
"Cell454","SeuratProject",47928,7476,"Cell454","Batch1","Group1",47710.7431312912,"0","0"
"Cell455","SeuratProject",56702,8034,"Cell455","Batch1","Group2",57169.7354094984,"1","1"
"Cell456","SeuratProject",48825,7458,"Cell456","Batch1","Group3",48486.5434456361,"3","3"
"Cell457","SeuratProject",47371,7433,"Cell457","Batch1","Group2",47055.125328053,"1","1"
"Cell458","SeuratProject",85504,9682,"Cell458","Batch1","Group1",86196.4699334651,"0","0"
"Cell459","SeuratProject",62465,8468,"Cell459","Batch1","Group4",62198.5633643375,"3","3"
"Cell460","SeuratProject",79872,9370,"Cell460","Batch1","Group3",79805.2493698707,"2","2"
"Cell461","SeuratProject",83510,9598,"Cell461","Batch1","Group1",83382.1606600195,"0","0"
"Cell462","SeuratProject",64992,8556,"Cell462","Batch1","Group1",64689.3826505408,"0","0"
"Cell463","SeuratProject",57660,8135,"Cell463","Batch1","Group4",57207.5934165871,"3","3"
"Cell464","SeuratProject",52232,7810,"Cell464","Batch1","Group3",52983.2434228524,"2","2"
"Cell465","SeuratProject",51139,7686,"Cell465","Batch1","Group1",51937.3604800503,"0","0"
"Cell466","SeuratProject",69672,8805,"Cell466","Batch1","Group3",69996.2496224681,"2","2"
"Cell467","SeuratProject",78291,9400,"Cell467","Batch1","Group2",78765.7440501652,"1","1"
"Cell468","SeuratProject",60768,8364,"Cell468","Batch1","Group1",60113.8108311127,"0","0"
"Cell469","SeuratProject",56230,8045,"Cell469","Batch1","Group3",56367.7024289737,"2","2"
"Cell470","SeuratProject",99977,10334,"Cell470","Batch1","Group1",99857.2637206546,"0","0"
"Cell471","SeuratProject",65482,8591,"Cell471","Batch1","Group1",65293.9601119934,"0","0"
"Cell472","SeuratProject",73068,9052,"Cell472","Batch1","Group3",73400.8790844502,"2","2"
"Cell473","SeuratProject",42736,6974,"Cell473","Batch1","Group1",42709.2620232318,"0","0"
"Cell474","SeuratProject",41650,6948,"Cell474","Batch1","Group3",41280.484327622,"2","2"
"Cell475","SeuratProject",75750,9237,"Cell475","Batch1","Group1",75778.8782949276,"0","0"
"Cell476","SeuratProject",50289,7679,"Cell476","Batch1","Group1",50923.3957263202,"0","0"
"Cell477","SeuratProject",45710,7318,"Cell477","Batch1","Group1",45882.6851563068,"0","0"
"Cell478","SeuratProject",74246,9217,"Cell478","Batch1","Group2",74603.0472092007,"1","1"
"Cell479","SeuratProject",66801,8791,"Cell479","Batch1","Group4",67435.8606807868,"3","3"
"Cell480","SeuratProject",69736,8856,"Cell480","Batch1","Group3",69834.8751376694,"2","2"
"Cell481","SeuratProject",64038,8603,"Cell481","Batch1","Group1",63875.2979820009,"0","0"
"Cell482","SeuratProject",61261,8292,"Cell482","Batch1","Group1",60147.7571732604,"0","0"
"Cell483","SeuratProject",82911,9600,"Cell483","Batch1","Group2",83411.0608061653,"1","1"
"Cell484","SeuratProject",69087,8839,"Cell484","Batch1","Group2",68693.07776494,"1","1"
"Cell485","SeuratProject",71967,8998,"Cell485","Batch1","Group3",71880.0042750035,"0","0"
"Cell486","SeuratProject",63973,8536,"Cell486","Batch1","Group2",64287.126225749,"1","1"
"Cell487","SeuratProject",53062,7819,"Cell487","Batch1","Group3",53460.3019092853,"2","2"
"Cell488","SeuratProject",53037,7805,"Cell488","Batch1","Group1",53014.4384121558,"0","0"
"Cell489","SeuratProject",50509,7669,"Cell489","Batch1","Group1",50601.5335572322,"0","0"
"Cell490","SeuratProject",49036,7492,"Cell490","Batch1","Group1",49067.9331500696,"0","0"
"Cell491","SeuratProject",45932,7277,"Cell491","Batch1","Group3",46101.2241409392,"2","2"
"Cell492","SeuratProject",60910,8420,"Cell492","Batch1","Group2",61156.2522902847,"1","1"
"Cell493","SeuratProject",71654,8954,"Cell493","Batch1","Group1",70974.3336995962,"0","0"
"Cell494","SeuratProject",81671,9456,"Cell494","Batch1","Group1",81154.7174145733,"0","0"
"Cell495","SeuratProject",79066,9440,"Cell495","Batch1","Group2",79389.8702869331,"1","1"
"Cell496","SeuratProject",50890,7687,"Cell496","Batch1","Group1",51120.8116068004,"0","0"
"Cell497","SeuratProject",56159,8110,"Cell497","Batch1","Group2",55863.3881033526,"1","1"
"Cell498","SeuratProject",63816,8469,"Cell498","Batch1","Group2",63303.2989801449,"1","1"
"Cell499","SeuratProject",55283,7925,"Cell499","Batch1","Group2",55079.9691332469,"1","1"
"Cell500","SeuratProject",47669,7445,"Cell500","Batch1","Group3",48127.4881297675,"2","2"
"Cell501","SeuratProject",73990,9028,"Cell501","Batch1","Group3",73611.094369055,"2","2"
"Cell502","SeuratProject",45292,7149,"Cell502","Batch1","Group1",44840.2665565637,"0","0"
"Cell503","SeuratProject",59356,8270,"Cell503","Batch1","Group1",59681.9709556089,"0","0"
"Cell504","SeuratProject",53858,7884,"Cell504","Batch1","Group2",53913.6792402695,"1","1"
"Cell505","SeuratProject",72892,9034,"Cell505","Batch1","Group1",73216.9126087892,"0","0"
"Cell506","SeuratProject",49005,7513,"Cell506","Batch1","Group1",48987.3732424752,"0","0"
"Cell507","SeuratProject",62656,8507,"Cell507","Batch1","Group2",62841.8169061581,"1","1"
"Cell508","SeuratProject",49109,7589,"Cell508","Batch1","Group1",48932.5810780133,"0","0"
"Cell509","SeuratProject",60427,8359,"Cell509","Batch1","Group1",60646.8769711073,"0","0"
"Cell510","SeuratProject",75910,9217,"Cell510","Batch1","Group3",75900.8287875712,"2","2"
"Cell511","SeuratProject",46463,7363,"Cell511","Batch1","Group3",46582.4741266376,"2","2"
"Cell512","SeuratProject",57447,8077,"Cell512","Batch1","Group1",57257.9242612286,"0","0"
"Cell513","SeuratProject",62416,8426,"Cell513","Batch1","Group3",62006.6331600691,"2","2"
"Cell514","SeuratProject",72320,9048,"Cell514","Batch1","Group1",73073.1219143242,"0","0"
"Cell515","SeuratProject",62454,8453,"Cell515","Batch1","Group1",63087.9200946291,"0","0"
"Cell516","SeuratProject",77346,9324,"Cell516","Batch1","Group1",78387.0312825893,"0","0"
"Cell517","SeuratProject",60753,8301,"Cell517","Batch1","Group1",60408.3620934725,"0","0"
"Cell518","SeuratProject",49653,7578,"Cell518","Batch1","Group1",49128.4422112993,"0","0"
"Cell519","SeuratProject",60861,8341,"Cell519","Batch1","Group2",61376.2747416719,"1","1"
"Cell520","SeuratProject",86306,9719,"Cell520","Batch1","Group4",85398.5838714538,"3","3"
"Cell521","SeuratProject",48020,7447,"Cell521","Batch1","Group1",48504.263363668,"0","0"
"Cell522","SeuratProject",52577,7755,"Cell522","Batch1","Group1",52193.3260155971,"0","0"
"Cell523","SeuratProject",59542,8268,"Cell523","Batch1","Group3",60183.775357508,"2","2"
"Cell524","SeuratProject",68544,8837,"Cell524","Batch1","Group2",68142.0833281704,"1","1"
"Cell525","SeuratProject",62502,8493,"Cell525","Batch1","Group1",62592.4442881373,"0","0"
"Cell526","SeuratProject",71574,9023,"Cell526","Batch1","Group1",71525.1020804418,"0","0"
"Cell527","SeuratProject",71993,9021,"Cell527","Batch1","Group1",72454.3754141131,"0","0"
"Cell528","SeuratProject",64825,8547,"Cell528","Batch1","Group1",64352.3162263791,"0","0"
"Cell529","SeuratProject",65067,8631,"Cell529","Batch1","Group4",65478.7518772829,"3","3"
"Cell530","SeuratProject",103094,10383,"Cell530","Batch1","Group1",102933.090968021,"0","0"
"Cell531","SeuratProject",56669,8113,"Cell531","Batch1","Group3",56763.0379594047,"2","2"
"Cell532","SeuratProject",74261,9075,"Cell532","Batch1","Group4",73539.0363762576,"3","3"
"Cell533","SeuratProject",34165,6262,"Cell533","Batch1","Group1",34362.7655637059,"0","0"
"Cell534","SeuratProject",53775,7869,"Cell534","Batch1","Group3",54213.4454900279,"2","2"
"Cell535","SeuratProject",72147,9008,"Cell535","Batch1","Group2",71552.0279422616,"1","1"
"Cell536","SeuratProject",55046,7994,"Cell536","Batch1","Group1",55411.5150991407,"0","0"
"Cell537","SeuratProject",74349,9008,"Cell537","Batch1","Group1",74483.1770441333,"0","0"
"Cell538","SeuratProject",95006,10180,"Cell538","Batch1","Group1",96212.3627076502,"0","0"
"Cell539","SeuratProject",60856,8375,"Cell539","Batch1","Group1",60996.5504574901,"0","0"
"Cell540","SeuratProject",70455,8917,"Cell540","Batch1","Group2",70552.9465066948,"1","1"
"Cell541","SeuratProject",69296,8796,"Cell541","Batch1","Group1",69099.392352506,"0","0"
"Cell542","SeuratProject",58261,8187,"Cell542","Batch1","Group1",57932.4320706267,"0","0"
"Cell543","SeuratProject",70293,8865,"Cell543","Batch1","Group3",70236.5103976697,"2","2"
"Cell544","SeuratProject",43132,6977,"Cell544","Batch1","Group3",43251.3226220584,"2","2"
"Cell545","SeuratProject",69221,8836,"Cell545","Batch1","Group3",69016.0340321371,"2","2"
"Cell546","SeuratProject",77805,9303,"Cell546","Batch1","Group3",77401.5130629056,"2","2"
"Cell547","SeuratProject",62204,8487,"Cell547","Batch1","Group1",62294.2404636291,"0","0"
"Cell548","SeuratProject",91655,9984,"Cell548","Batch1","Group4",92202.5264224594,"3","3"
"Cell549","SeuratProject",57906,8125,"Cell549","Batch1","Group3",57947.8008497682,"2","2"
"Cell550","SeuratProject",50841,7673,"Cell550","Batch1","Group1",50724.967426291,"0","0"
"Cell551","SeuratProject",55399,8038,"Cell551","Batch1","Group1",55112.2470203334,"0","0"
"Cell552","SeuratProject",81691,9495,"Cell552","Batch1","Group2",81298.814017793,"1","1"
"Cell553","SeuratProject",47826,7482,"Cell553","Batch1","Group1",48553.6770670908,"0","0"
"Cell554","SeuratProject",63035,8499,"Cell554","Batch1","Group1",62667.0566354572,"0","0"
"Cell555","SeuratProject",51268,7726,"Cell555","Batch1","Group1",51479.8135652904,"0","0"
"Cell556","SeuratProject",78847,9427,"Cell556","Batch1","Group3",79437.5256798526,"2","2"
"Cell557","SeuratProject",76277,9258,"Cell557","Batch1","Group1",76181.6941025597,"0","0"
"Cell558","SeuratProject",67647,8635,"Cell558","Batch1","Group3",67060.429202448,"2","2"
"Cell559","SeuratProject",78204,9420,"Cell559","Batch1","Group2",78555.5652602793,"1","1"
"Cell560","SeuratProject",57439,8117,"Cell560","Batch1","Group3",57524.5994574854,"2","2"
"Cell561","SeuratProject",69920,8806,"Cell561","Batch1","Group1",70055.3969728372,"0","0"
"Cell562","SeuratProject",86058,9694,"Cell562","Batch1","Group2",85673.0195030085,"1","1"
"Cell563","SeuratProject",55163,7983,"Cell563","Batch1","Group3",55862.6542487551,"2","2"
"Cell564","SeuratProject",64751,8695,"Cell564","Batch1","Group2",64571.1538406976,"1","1"
"Cell565","SeuratProject",56127,8093,"Cell565","Batch1","Group1",55719.1491177236,"0","0"
"Cell566","SeuratProject",67419,8752,"Cell566","Batch1","Group2",67082.7719422971,"1","1"
"Cell567","SeuratProject",83592,9636,"Cell567","Batch1","Group1",84669.7304880573,"0","0"
"Cell568","SeuratProject",47112,7402,"Cell568","Batch1","Group1",47241.6843866687,"0","0"
"Cell569","SeuratProject",61868,8427,"Cell569","Batch1","Group1",61779.0731320111,"0","0"
"Cell570","SeuratProject",58593,8244,"Cell570","Batch1","Group2",58428.6508944878,"1","1"
"Cell571","SeuratProject",55416,7966,"Cell571","Batch1","Group2",54833.5140468535,"1","1"
"Cell572","SeuratProject",62266,8326,"Cell572","Batch1","Group3",62235.8026810592,"2","2"
"Cell573","SeuratProject",50170,7626,"Cell573","Batch1","Group1",50116.2165034706,"0","0"
"Cell574","SeuratProject",84986,9587,"Cell574","Batch1","Group4",84468.6994979064,"3","3"
"Cell575","SeuratProject",54812,7907,"Cell575","Batch1","Group2",54943.3033915369,"1","1"
"Cell576","SeuratProject",52807,7792,"Cell576","Batch1","Group1",52176.865294012,"0","0"
"Cell577","SeuratProject",68457,8740,"Cell577","Batch1","Group2",68289.5115234116,"1","1"
"Cell578","SeuratProject",51456,7688,"Cell578","Batch1","Group1",51486.5571790514,"1","1"
"Cell579","SeuratProject",53430,7826,"Cell579","Batch1","Group3",52733.8060873491,"2","2"
